POLICY_ID,SOURCE_FILE,PAGE_NUMBER,CHUNK_ID,CHUNK_TEXT
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",4,5e689a94-c5ec-4eb5-8641-d7d6a1724c63,"The framework, which we’ve also used to organize this Summer Safety Plan, is as follows:​
​
Prevention (primary) -  Creating conditions for peace, or what public health professionals call “primary prevention.” ​
​
Intervention (secondary) - Addressing what leads to harm, or “secondary prevention.”​
​
Recovery - Healing after violence, or “tertiary prevention.”​
​
Reinvestment -  Investing in workforce, data, and impacted people & communities at scale.  
Whereas our City has traditionally prioritized “Intervention,” the Plan also details a vision for how the City should be 
involved in generating peace, facilitating healing, and supporting communities in supporting themselves. Here are some 
examples of the expansive ways we’re thinking about violence prevention. 
 
Understanding common themes across city neighborhoods and the needs, concerns, and desires of constituents that 
were presented during the Summer Safety meetings, coupled with the themes that arose during the 2023 and 2024 
"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",4,798c9bc1-abef-444c-91b1-fbd133e87f76,"engagements to build a long term violence prevention strategy and data that we have access to as a city, the Plan for 
a Safe, Healthy and Active Summer 2025 was created.  
 
 
 
 
 
 
Prevention 
Intervention 
Recovery 
Reinvestment 
CREATING 
CONDITIONS 
FOR PEACE 
ADDRESSING 
WHAT LEADS 
TO HARM 
HEALING 
AFTER ​
HARM 
INVESTING IN 
WORKFORCE, 
DATA AND 
IMPACTED 
COMMUNITIES 
AT SCALE  
 
●​
Investing in BIPOC 
mental health workforce 
+ mental health 
accessibility, youth 
voice​ 
 
●​
Equity-driven and 
place-based 
investments​ 
 
●​
Strengthen approach to 
youth jobs, support 
CBOs 
 
●​
Invest in Early 
Childhood based 
Fatherhood initiatives 
●​
Expanding programs 
serving “proven risk” youth 
+ adults, BIPOC DV/SV 
survivors, restorative 
approaches​
 
●​
Investment to integrate 
co-occurring cycles of 
violence model across 
siloed workforce 
●​
Refining our protocol 
for responding to 
incidents 
 
●​
Investment in holistic 
supports, including 
housing for families 
impac"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",4,1b129832-eb44-4b4e-81f5-e16036139410,"ted by violence​ 
 
●​
Strengthening our 
Office of Returning 
Citizens​ 
●​
Supporting our priority 
workforce groups (e.g. 
pay, relief staffing, 
clinical services, career 
pathways)​
 
●​
Enhancing evaluation 
infrastructure in 
Violence Prevention 
and ongoing 
community 
engagement + data 
dashboard. 
"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",5,6288e2a6-bda1-4bf9-839e-ebdc431dfdbc,"PREVENTION 
Creating conditions for peace 
FutureBOS 
FutureBOS has hundreds of opportunities for youth ages 14 - 18 and young adults ages 19 - 24 living in 
Boston. Most employers start reviewing applications by March 15, but don't forget to check back 
regularly as new opportunities will be added.. Visit www.boston.gov/futureBOS for more information. 
 
Many of the city Departments/Cabinets/Bureaus listed below have employment opportunities 
available via FutureBOS including the Mayor’s Office, Human Services Cabinet, Equity & Inclusion 
Cabinet, Boston Public Schools, Boston Police Department, Boston Housing Authority and more. See 
specific opportunities below. 
 
Boston Public Schools “Summer Stuff”​
Boston Public Schools is committed to ensuring that students have access to necessary resources 
throughout the summer, and provides a number of programs for BPS students and families across the 
city. The BPS Summer Stuff webpage has more information about all available programs list"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",5,2b0962e6-c4c3-4fbc-a08f-c11848f9243a,"ed - visit 
www.bostonpublicschools.org/summer 
Summer Mental Health Services​
The Department of Social Work has a team of clinicians that support the summer learning programs, 
high impact crisis incidents along with regular check ins for students who access mental health 
support during the school year. The team can be reached via a summer learning site, Student Support 
Hotline: 617-858-7881 or socialwork@bostonpublicschools.org​
​
Summer Eats​
Boston Public Schools and the City of Boston partner with Project Bread to ensure that students have 
access to healthy and nutritious meals across the city throughout the summer. For a full list of feeding 
sites available this summer, visit www.projectbread.com/summereats​
​
Summer Jobs, Internships and Volunteering Opportunities​
BPS partners with local businesses and organizations to regularly post new jobs, internships and 
volunteer opportunities for students. A full directory of these are available on 
www.bostonpublicschools.org. 
Sum"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",5,25f157fa-a073-42aa-a742-30267b21aaa6,"mer Learning​
Throughout the Summer, Boston Public Schools has opportunities for new or returning students to 
further their education - either through regaining credits or building foundations for future success. 
Programs below have limited capacity, and residents should contact Boston Public Schools for more 
information.  
Exam School Initiative​
The Exam School Initiative (ESI) supports expanded access for Black, Latinx, multilingual learners and 
other students from historically marginalized backgrounds to the district’s 3 exam schools. Students in 
grades 4, 5 and 7 are invited centrally through a school nomination process. This program has a 
projected 400 seats, and includes all elementary and middle schools. This year’s program targets ELA 
and Math instruction, as MAP test prep and hands-on training in STEM and the arts.​
 
"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",6,0f144598-768b-4442-a247-35e1b6d63a5f,"​
Extended School Year​
Boston Public Schools offers the Extended School Year (ESY) Program for students with Individual 
Education Plans (IEPs). Extended School Year offers full day, 5 hour programs. Focuses include 
academic instruction based on IEP goals, including reading, math, self regulation, early childhood 
education, evidence based reading methods, enrichment programs such as First Responders Day, 
Einstein’s Workshop, Whale & Dolphin Conservation, Minis with a Mission, and Joe’s Crazy Critters. 
Additionally, BPS provides  related services, including: applied behavior analysis, adapted physical 
education, mobility, occupational therapy, physical therapy, speech and language therapy and vision,  
behavioral supports and intervention transition, pre-vocation and vocational programs - including 
cosmetology, auto shop, and woodworking classes. See the appendix for a list of BPS ESY Sites. 
BPS Division of Student Support “Summer Synergy”​
The Division of Student Support is hos"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",6,285b9a01-2a2d-48de-9e2e-56bd0b5632a2,"ting events and workshops throughout the summer for students 
across the city. Programming includes Summer Sports Camps, College & Career Access and 
Exploration, Mentoring, Educational Courses and Mental Health Access. A full list of programs offered 
is available in the Appendix. For more information, visit our website here 617-635-8873 or email Cory 
McCarthy at cmccarthy2@bostonpublicschools.org  
Community Connection Coordinators ​
Under the collaborative efforts of the Office of Safety Services and the Division of Student Support 
within Boston Public Schools, Community Connection Coordinators engage students with a proactive 
focus on providing access to resources and support tailored to the student's individual needs in 
pursuit of  building positive relationships in accordance with BPS strategic goals. The desired 
outcomes of the position are to 1) add value to the district’s Multi-Tiered levels of support for non 
clinical resources at tier three that primarily focus on supp"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",6,f38b5564-9983-475c-a508-30bb3927d60d,"orting students and their families’ needs 
through a public health lens, including addressing food insecurity, providing resources for stable 
housing, mental health support, and economic opportunity; 2) filling a gap of having dedicated BPS 
staff working shifts that extend beyond the school day in order to be more visible in the community; 
making more authentic connects with students, families, community based organizations, and attend 
neighborhood specific meetings;  and 3) keeping school based staff informed of community based 
opportunities for success, and activities for our students, families, and staff as well as barriers that 
may be impeding access to student learning or safety. These positions work through a trauma 
informed lens to increase the use of restorative practices and increase the focus on enhancing the 
conflict resolution skills of our young people.  
BPS Safety Services Department​
The mission of the Department of Safety Services is to provide and maintain a s"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",6,d42ffdbf-20a7-4d0d-9647-7cc8f6debb0b,"afe learning 
environment for all students, staff and guests, through daily communication and collaboration with 
school leaders’ families and partners. The department is composed of Safety Specialists and a 
leadership team committed to proactively serving all school communities with a focus on prevention 
and intervention. Safety Services serves as a valuable school community resource to students, families 
and staff with values committed to fostering positive relationships, developing strategies to engage in 
problem solving prevention and partnerships. Please do not hesitate to call the dispatch office with 
any safety concerns so that we are able to help resolve the issue and communicate to central office 
staff for additional support as needed. 
As a district our first responsibility is to keep students and staff safe. At BPS we have a School Safety 
team that is made up of several key departments including: Safety Services/BPS Safety Specialists, 
Emergency Management team, Beha"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",6,8d61f7ed-81a8-4ef1-b7d4-0e1606cec93f,"vioral Health Services, Facilities, Transportation, Student Support 
 
"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",7,3f186825-2e33-4073-bf69-fbb4ac054df4,"Services and School Superintendents and Operational Leaders. We also have several key community 
partnerships including BPD School Engagement Unit, Transit Police, Suffolk County District Attorney’s 
Office and school mental health partnerships. This update is to provide you with key information for 
the start of the Summer 2025 School year. During the Summer programming period 7/7/25 - 8/8/25 
we provide support to over 75 programs located at 45 School locations. 
Safety Services is staffed from 6:00 am – 5:00 pm Monday-Friday during the Summer school year. 
Please call the dispatch office 617-635-8000 with all safety incidents, inquiries and questions. You can 
also contact Deputy Chief Fran Johnson at 617-635-9033 or email fmjohnson@bostonpublicschools.org 
 
 
Human Services Cabinet 
The mission of the Human Services Cabinet is to provide equitable access to high quality services, 
resources, and opportunities so that every Boston resident - especially those with the greatest needs"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",7,41a9e914-0caf-47b3-b16a-5d3d05d9be67," - 
has what they need to thrive. In pursuit of this mission, the departments in the Human Services 
Cabinet meet residents where they are - in their homes, neighborhoods, and communities - to break 
down barriers to critical resources. The work of the Human Services Cabinet spans across multiple 
diverse communities including returning citizens, aging citizens, youth, veterans and more. 
 
BOSTON AFTER DARK​
OYEA launched a campaign to mobilize their partnership with BCYF and YMCA Centers to host teen 
centered events on Friday nights, 5-9pm, June 27th through August 29th across Boston. This initiative 
was in direct response to an increase in youth violence and disorder seen in the summer of 2023 
during this timeframe. Last year, OYEA piloted the initiative to activate safe and fun opportunities for 
teens during after-work hours all summer long. ​
​
“FILL THE GAP” ACTIVITIES 
In 2023, we saw a flare of disorderly behavior during the gap weeks between school and summer jobs. This 
y"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",7,9b0d997a-0a3e-4725-a7fa-90629e19037d,"ear these weeks fall roughly during June 22-July 7th, and August 17-31st. Our goal, with the support of our 
partners, is to saturate these weeks with activities for teens and actively promote these opportunities to 
families using the OYEA community calendar and social media outreach. 
 
OFFICE OF YOUTH ENGAGEMENT AND ADVANCEMENT (OYEA) COMMUNITY CALENDAR 
The OYEA Community Events calendar launched in Summer 2023 to provide a centralized calendar of free 
events aimed at teens. Since its launch, the calendar has been turned into a year-round tool that is updated 
daily to reflect the many events happening across the city hosted by the City of Boston and its community 
partners. As we enter summer 2025, OYEA will continue its investment in ensuring this calendar is up to 
date and filled with as many free and exciting events for teens as possible. OYEA aims to have this calendar 
be a tool for teens, parents, and community partners to use to engage young people in safe events aimed fo"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",7,824b56f6-44bb-414a-9ed4-784e7f6e739f,"r 
them. 
BCYF Summer Programming​
Nearly 87,000 Boston residents visit Boston Centers for Youth & Families (BCYF) programs each year. 
BCYF operates a network of 35 facilities including many pools and one beach. Summer is the busy 
season with over 6000 youth enrolled in programs and thousands more in daily programs and one-off 
activities each day. You can view the 2025 Summer Guide here.​
​
BCYF FUN FESTS​
BCYF brings neighborhood fun to your local center including music, games, hands-on activities, 
 
"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",8,dcf7894a-5c43-4e5e-a618-f2c80c8762c8,"programming information and a cookout. All are held on Thursdays from 4:30-6:30PM. Dates and 
locations:​
 
July 24: BCYF Ohrenberger Community Center, West Roxbury 
July 31: BCYF Mattahunt Community Center, Mattapan 
August 7: BCYF Mirabella Pool, North End 
August 14: BCYF Shelburne Community Center, Roxbury​
​
 
BCYF SNAPSHOT TEEN PHOTOGRAPHY PROGRAM 
A unique summer job program for youth ages 15 to 18. Youth receive a paycheck while participating in the 
program. This program introduces participants to all aspects of photography. Led by a professional 
photographer, the program includes opportunities to conduct “photo shoots,” visits to museums and art 
galleries, digital photo editing lessons, and opportunities to serve as a “staff photographer” for BCYF. Teens 
apply and are paid through the futureBOS summer jobs program. Monday, July 7 through Friday, August 15.​
​
BCYF SUPERTEENS PROGRAM​
All of our teens have the ability to be leaders in school, their first job, and their comm"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",8,f1d5e043-a018-493b-b232-a7cbc14ff456,"unity. This six week 
summer program, designed for 13 year old Boston teens, will inspire and motivate your teen to begin their 
leadership journey through educational and recreational activities, field trips and service projects. Teens will 
also develop a strong foundation of pre-employment skills and will participate in experiences that will help 
ensure success in their first job. Teens meeting all program requirements will be eligible for a stipend at the 
end of the summer. Monday, July 7 through Friday, August 15.​
 
BCYF GIRLS LEADERSHIP CORPS (GLC)​
GLC engages and empowers teen girls to develop and support gender-focused programming at BCYF 
community centers including community service initiatives, throughout Boston’s neighborhoods. 
Community service initiatives range from providing support for women and girls by helping with food 
pantries for families who are in need to Girls Nights summer events, to participating in team building, 
leadership development and self esteem "
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",8,e7bd1462-1487-43cc-8e22-8e017be623b6,"activities. Girls participate in personal and leadership development 
workshops, establish positive and healthy lifestyle goals, and build the essential skills and confidence to 
become successful and independent women.  Location: BCYF Perkins Community Center. July-August.​
​
GIRLS NIGHTS​
Events for girls of all ages, Girls Nights connect them with necessary resources and opportunities to help 
establish a sense of unity and self-awareness while enjoying a positive and fun experience with their peers. 
Tentative Girls Nights include Codzilla, Boston Bowl, Chez Vous, Zoo Lights, Movies, Beach Party, Science 
Museum, Ice Cream Museum, MFA, Aquarium, and a Crafternoon at a BCYF center and other fun activities.​
​
BCYF CAMP JOY ​
This program is offered to Boston residents ages 3-15 with disabilities and their siblings 3-7 years old.  The 
four week summer camp offers a variety of enrichment activities designed to promote peer-to-peer 
socialization, foster relationship building and supp"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",8,0ac6785c-2e61-40a1-a5f2-057f5e9a4170,"ort individual growth. Offered at BCYF Ohrenberger 
Community Center.  July 14 through August 8 
YOUTH AND TEEN SUMMER RECREATIONAL PROGRAMS​
All BCYF community centers will operate recreational summer programs for youth ages 6 - 18. In addition 
some centers host EEC  licensed camps and DPH/ISD licensed summer camps.  Activities may include:  
Sports:  Basketball Clinics, Baseball/ Softball Clinics, Volleyball Clinics, Golf Clinics, Pickleball Club;  Arts and 
 
"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",9,557b0abf-90d5-4cd6-9d39-98d739b82f72,"Crafts Clubs, STEM Activities and Science Lab Clubs, Computer Classes, Teen NIghts, Family Events, Movie 
NIghts, Field Trips and Outings, Special Events such as community BBQ’s and Pool Parties, Traveling 
Storytellers and the Mobile Makers STEM Van. Spaces are limited based on availability at each site. 
Registration will be through our registration website or partner agencies. 
BOSTON PUBLIC LIBRARY SUMMER READING PROGRAM FOR YOUTH​
The Boston Public Library’s annual Summer Reading Program for Youth runs from June 1 through August 31. 
Throughout the summer, all library locations will offer a variety of engaging programs for children and 
teens. We also have special events and activities designed specifically for teens ages 13 to 18.​
​
Teens are encouraged to take part in BPL Bingo, a fun challenge that promotes summer reading and helps 
participants explore all the library has to offer. In addition, our annual Read Your Way to Fenway Contest 
invites youth to read three books and "
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",9,60dd5f1d-abf1-408f-a3f7-bc3ec309b9d4,"write an essay about one of them for a chance to win free tickets to a 
Red Sox game in August. To learn more, visit www.bpl.org/summer. 
MUSIC WORKSHOP WITH DJ TONY HAMOUI​
Join musician and DJ, Tony Hamoui in a fun and engaging approach to making music at Boston Public 
Library branches. Whether you have years of experience or have never tried to make music before, this 
program will show you how to use new technology to make songs. During this program, we will explore the 
powerful Pocket Operator PO-33 as a tool to make compositions.  
 
Central​(Copley)​
​
August 4                                 ​
​
3:00-4:30 
Codman Sq. ​
​
​
August 5                                ​
 ​
3:00-4:30 
East Boston​
​
​
August 1                                  ​
​
3:00-4:30 
Grove Hall                                    August 7                                 ​
​
3:00-4:30 
Hyde Park​
​
​
August 11                               ​
​
3:00-4:30 
Mattapan​
​
​
August 14                           ​
​
3:0"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",9,7a43aa17-0398-4951-bbe3-d6189a6492d4,"0-4:30 
            Roxbury​
​
​
August 8                                ​
​
3:00-4:30 
 
TEEN COMICS DRAWING WORKSHOP WITH CATHY G. JOHNSON ​
Come play drawing games, create original characters, and start working on original comics! Open to all 
levels of experience! Taught by cartoonist and educator Cathy G. Johnson of Comic Art Ed! and author 
of The Breakaways.​
 
Teen Central               ​ ​
August 6                     ​
​
​
4:00 PM 
Grove Hall                  ​
​
August 14                     ​ ​
​
4:00 PM 
Mattapan                     ​ ​
August 11                   ​
​
​
4:00 PM 
Roxbury                      ​
​
August 12                   ​
​
​
4:00 PM​
​
TEEN COMICS DRAWING WORKSHOP WITH ADAM KANE​
Join cartoonist Adam Kane for a comic jam! Through a selection of individual and group drawing 
exercises, you will familiarize yourself with some of the core elements of comics construction, 
such as panel composition and sequencing. And of course, you'll get to make some wild"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",9,9781d37d-555c-4ba3-83b8-cce9ff7527a4," and 
humorous comics with your peers along the way.​
 
Codman Sq.               ​July 7      ​
​
​
​
3:00 PM 
East Boston              ​ July 8      ​ ​
​
​
3:00 PM 
Brighton                   ​July 9      ​ ​
​
​
3:00 PM 
Hyde Park                  ​July 11     ​
​
​
​
3:00 PM 
 
"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",10,87c8bba1-9c11-4a35-aab8-2a560fffbdb3," 
 
YOUTHLINE RESOURCE CONNECTION​
OYEA directly connects youth to resources via the YouthLine, a comprehensive set of resources 
for youth to tap into. We're hoping that this infusion of resources into the community will provide 
the additional support that young people need during the summer months.  
 
 
 
Boston Public Health Commission 
The Boston Public Health Commission (BPHC) is the country’s oldest health department and 
envisions a thriving Boston where all residents live healthy and fulfilling lives. To accomplish 
this, BPHC works in partnership with communities to protect and promote the health and 
well-being of all Boston residents, especially those impacted by racism and systemic 
inequities. Learn more about the work at boston.gov/bphc.  
 
SUMMER ENRICHMENT PROGRAM​
BPHC’s Child Adolescent Health Division will kick off its annual Summer Enrichment Program in 
July and welcome and engage 110 students from the City of Boston on the UMass Boston Campus. 
Our theme this s"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",10,c0fb71b0-8082-40e0-8fd7-6fdaa4695f31,"ummer is “Real Talk, Real Change,” which is all about advocacy. Advocacy begins 
with honest conversations—about challenges, solutions, and the role each of us plays in shaping a 
better future. Students will participate in workshops, internships, and electives that include film, 
podcasting, financial literacy and much more. We look forward to introducing students to Public 
Health and Advocacy this summer. 
 
YOUTH MENTAL HEALTH​
BPHC, BPS, and Franciscan Children’s will bring the mental health fun back to BPS kids. Our 
mental health group skill-building program is expanding to more students. Embedded into existing 
summer offerings at city sites, the program enhances social-emotional learning while also training 
early-career clinicians. 
 
 
Parks and Recreation​
The Parks and Recreation Department offers free athletic programs, clinics, and camps in 
neighborhood parks throughout Summer Months. Visit 
https://www.boston.gov/departments/parks-and-recreation for the complete 2025 S"
P003,"2025-The Plan for a Safe, Healthy and Active Summer 2025.pdf",10,a37ca8c9-665a-476b-b8b4-d8fecae205a0,"ummer 
Guide. 
SPORTS CENTERS 
Our Sports Centers offer free summer camp alternatives to Boston youth. Each location 
offers instruction in several popular sports from July 7 through August 22.All Sports Centers 
are offered free of charge to Boston residents and open to boys and girls ages 7 to 14. Parents 
may register their children for just one week or the entire summer . Visit boston.gov/sports  
to register. 
 
"
